academic_year_id (R),import_mode (O),teacher_ref_type (R),teacher_ref (R),class_ref (R),section_ref (O),subject_code (R),day_of_week (R),period_no (R),start_time (R),end_time (R),room_code (O)
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 5,B,Physical Education,THURSDAY,5,11:30,12:10,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 5,B,Art,THURSDAY,6,12:20,13:00,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 5,B,Computer Science,THURSDAY,7,13:10,13:50,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T020,Class 5,B,EVS,FRIDAY,1,08:00,08:40,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 5,B,English,FRIDAY,2,08:45,09:25,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 5,B,Hindi,FRIDAY,3,09:40,10:20,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 5,B,Mathematics,FRIDAY,4,10:35,11:15,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T051,Class 5,B,Moral Science,FRIDAY,5,11:30,12:10,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 5,B,Physical Education,FRIDAY,6,12:20,13:00,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T021,Class 5,B,EVS,FRIDAY,7,13:10,13:50,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 5,B,English,SATURDAY,1,08:00,08:40,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 5,B,Mathematics,SATURDAY,2,08:45,09:25,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T022,Class 5,B,EVS,SATURDAY,3,09:40,10:20,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 5,B,English,SATURDAY,4,10:35,11:15,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 5,B,Hindi,SATURDAY,5,11:30,12:10,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 5,B,Mathematics,SATURDAY,6,12:20,13:00,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T023,Class 5,B,EVS,SATURDAY,7,13:10,13:50,CPS-5B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T046,Class 6,A,Sanskrit,MONDAY,1,08:00,08:40,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 6,A,Science,MONDAY,2,08:45,09:25,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 6,A,Social Science,MONDAY,3,09:40,10:20,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 6,A,Computer Science,MONDAY,4,10:35,11:15,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 6,A,English,MONDAY,5,11:30,12:10,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 6,A,Hindi,MONDAY,6,12:20,13:00,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 6,A,Mathematics,MONDAY,7,13:10,13:50,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 6,A,Sanskrit,TUESDAY,1,08:00,08:40,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 6,A,Science,TUESDAY,2,08:45,09:25,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 6,A,Social Science,TUESDAY,3,09:40,10:20,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 6,A,Art,TUESDAY,4,10:35,11:15,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 6,A,Computer Science,TUESDAY,5,11:30,12:10,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 6,A,English,TUESDAY,6,12:20,13:00,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 6,A,Hindi,TUESDAY,7,13:10,13:50,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 6,A,Mathematics,WEDNESDAY,1,08:00,08:40,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 6,A,Physical Education,WEDNESDAY,2,08:45,09:25,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T048,Class 6,A,Sanskrit,WEDNESDAY,3,09:40,10:20,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 6,A,Science,WEDNESDAY,4,10:35,11:15,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 6,A,Social Science,WEDNESDAY,5,11:30,12:10,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 6,A,Art,WEDNESDAY,6,12:20,13:00,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 6,A,Computer Science,WEDNESDAY,7,13:10,13:50,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 6,A,English,THURSDAY,1,08:00,08:40,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 6,A,Hindi,THURSDAY,2,08:45,09:25,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 6,A,Mathematics,THURSDAY,3,09:40,10:20,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 6,A,Physical Education,THURSDAY,4,10:35,11:15,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T046,Class 6,A,Sanskrit,THURSDAY,5,11:30,12:10,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T027,Class 6,A,Science,THURSDAY,6,12:20,13:00,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T033,Class 6,A,Social Science,THURSDAY,7,13:10,13:50,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 6,A,Mathematics,FRIDAY,1,08:00,08:40,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T028,Class 6,A,Science,FRIDAY,2,08:45,09:25,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 6,A,English,FRIDAY,3,09:40,10:20,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 6,A,Mathematics,FRIDAY,4,10:35,11:15,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 6,A,Science,FRIDAY,5,11:30,12:10,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T034,Class 6,A,Social Science,FRIDAY,6,12:20,13:00,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 6,A,English,FRIDAY,7,13:10,13:50,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 6,A,Hindi,SATURDAY,1,08:00,08:40,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 6,A,Mathematics,SATURDAY,2,08:45,09:25,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 6,A,Science,SATURDAY,3,09:40,10:20,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 6,A,Social Science,SATURDAY,4,10:35,11:15,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 6,A,English,SATURDAY,5,11:30,12:10,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 6,A,Hindi,SATURDAY,6,12:20,13:00,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 6,A,Mathematics,SATURDAY,7,13:10,13:50,CPS-6A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 6,B,Hindi,MONDAY,1,08:00,08:40,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 6,B,Mathematics,MONDAY,2,08:45,09:25,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 6,B,Sanskrit,MONDAY,3,09:40,10:20,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 6,B,Science,MONDAY,4,10:35,11:15,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 6,B,Social Science,MONDAY,5,11:30,12:10,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 6,B,Art,MONDAY,6,12:20,13:00,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 6,B,Computer Science,MONDAY,7,13:10,13:50,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 6,B,English,TUESDAY,1,08:00,08:40,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 6,B,Hindi,TUESDAY,2,08:45,09:25,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 6,B,Mathematics,TUESDAY,3,09:40,10:20,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 6,B,Physical Education,TUESDAY,4,10:35,11:15,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T048,Class 6,B,Sanskrit,TUESDAY,5,11:30,12:10,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 6,B,Science,TUESDAY,6,12:20,13:00,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 6,B,Social Science,TUESDAY,7,13:10,13:50,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 6,B,Art,WEDNESDAY,1,08:00,08:40,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 6,B,Computer Science,WEDNESDAY,2,08:45,09:25,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 6,B,English,WEDNESDAY,3,09:40,10:20,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 6,B,Hindi,WEDNESDAY,4,10:35,11:15,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 6,B,Mathematics,WEDNESDAY,5,11:30,12:10,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 6,B,Physical Education,WEDNESDAY,6,12:20,13:00,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T046,Class 6,B,Sanskrit,WEDNESDAY,7,13:10,13:50,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T027,Class 6,B,Science,THURSDAY,1,08:00,08:40,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T033,Class 6,B,Social Science,THURSDAY,2,08:45,09:25,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 6,B,Mathematics,THURSDAY,3,09:40,10:20,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T028,Class 6,B,Science,THURSDAY,4,10:35,11:15,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 6,B,English,THURSDAY,5,11:30,12:10,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 6,B,Mathematics,THURSDAY,6,12:20,13:00,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 6,B,Science,THURSDAY,7,13:10,13:50,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T034,Class 6,B,Social Science,FRIDAY,1,08:00,08:40,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 6,B,English,FRIDAY,2,08:45,09:25,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 6,B,Hindi,FRIDAY,3,09:40,10:20,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 6,B,Mathematics,FRIDAY,4,10:35,11:15,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 6,B,Science,FRIDAY,5,11:30,12:10,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 6,B,Social Science,FRIDAY,6,12:20,13:00,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 6,B,English,FRIDAY,7,13:10,13:50,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 6,B,Hindi,SATURDAY,1,08:00,08:40,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 6,B,Mathematics,SATURDAY,2,08:45,09:25,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 6,B,Sanskrit,SATURDAY,3,09:40,10:20,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 6,B,Science,SATURDAY,4,10:35,11:15,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 6,B,Social Science,SATURDAY,5,11:30,12:10,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 6,B,Computer Science,SATURDAY,6,12:20,13:00,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 6,B,English,SATURDAY,7,13:10,13:50,CPS-6B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 7,A,Computer Science,MONDAY,1,08:00,08:40,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 7,A,English,MONDAY,2,08:45,09:25,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 7,A,Hindi,MONDAY,3,09:40,10:20,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 7,A,Mathematics,MONDAY,4,10:35,11:15,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 7,A,Physical Education,MONDAY,5,11:30,12:10,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T048,Class 7,A,Sanskrit,MONDAY,6,12:20,13:00,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 7,A,Science,MONDAY,7,13:10,13:50,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 7,A,Social Science,TUESDAY,1,08:00,08:40,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T043,Class 7,A,Art,TUESDAY,2,08:45,09:25,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 7,A,Computer Science,TUESDAY,3,09:40,10:20,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 7,A,English,TUESDAY,4,10:35,11:15,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 7,A,Hindi,TUESDAY,5,11:30,12:10,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 7,A,Mathematics,TUESDAY,6,12:20,13:00,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 7,A,Physical Education,TUESDAY,7,13:10,13:50,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T046,Class 7,A,Sanskrit,WEDNESDAY,1,08:00,08:40,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T027,Class 7,A,Science,WEDNESDAY,2,08:45,09:25,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T033,Class 7,A,Social Science,WEDNESDAY,3,09:40,10:20,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 7,A,Mathematics,WEDNESDAY,4,10:35,11:15,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T028,Class 7,A,Science,WEDNESDAY,5,11:30,12:10,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 7,A,English,WEDNESDAY,6,12:20,13:00,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 7,A,Mathematics,WEDNESDAY,7,13:10,13:50,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 7,A,Science,THURSDAY,1,08:00,08:40,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T034,Class 7,A,Social Science,THURSDAY,2,08:45,09:25,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 7,A,English,THURSDAY,3,09:40,10:20,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 7,A,Hindi,THURSDAY,4,10:35,11:15,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 7,A,Mathematics,THURSDAY,5,11:30,12:10,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 7,A,Science,THURSDAY,6,12:20,13:00,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 7,A,Social Science,THURSDAY,7,13:10,13:50,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 7,A,English,FRIDAY,1,08:00,08:40,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 7,A,Hindi,FRIDAY,2,08:45,09:25,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 7,A,Mathematics,FRIDAY,3,09:40,10:20,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 7,A,Sanskrit,FRIDAY,4,10:35,11:15,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 7,A,Science,FRIDAY,5,11:30,12:10,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 7,A,Social Science,FRIDAY,6,12:20,13:00,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 7,A,Computer Science,FRIDAY,7,13:10,13:50,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 7,A,English,SATURDAY,1,08:00,08:40,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 7,A,Hindi,SATURDAY,2,08:45,09:25,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 7,A,Mathematics,SATURDAY,3,09:40,10:20,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T048,Class 7,A,Sanskrit,SATURDAY,4,10:35,11:15,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 7,A,Science,SATURDAY,5,11:30,12:10,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 7,A,Social Science,SATURDAY,6,12:20,13:00,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 7,A,Art,SATURDAY,7,13:10,13:50,CPS-7A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 7,B,Sanskrit,MONDAY,1,08:00,08:40,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T027,Class 7,B,Science,MONDAY,2,08:45,09:25,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T033,Class 7,B,Social Science,MONDAY,3,09:40,10:20,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T045,Class 7,B,Art,MONDAY,4,10:35,11:15,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 7,B,Computer Science,MONDAY,5,11:30,12:10,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 7,B,English,MONDAY,6,12:20,13:00,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 7,B,Hindi,MONDAY,7,13:10,13:50,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 7,B,Mathematics,TUESDAY,1,08:00,08:40,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T042,Class 7,B,Physical Education,TUESDAY,2,08:45,09:25,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T046,Class 7,B,Sanskrit,TUESDAY,3,09:40,10:20,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T028,Class 7,B,Science,TUESDAY,4,10:35,11:15,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T034,Class 7,B,Social Science,TUESDAY,5,11:30,12:10,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 7,B,Mathematics,TUESDAY,6,12:20,13:00,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 7,B,Science,TUESDAY,7,13:10,13:50,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 7,B,English,WEDNESDAY,1,08:00,08:40,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 7,B,Mathematics,WEDNESDAY,2,08:45,09:25,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 7,B,Science,WEDNESDAY,3,09:40,10:20,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 7,B,Social Science,WEDNESDAY,4,10:35,11:15,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 7,B,English,WEDNESDAY,5,11:30,12:10,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T011,Class 7,B,Hindi,WEDNESDAY,6,12:20,13:00,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 7,B,Mathematics,WEDNESDAY,7,13:10,13:50,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 7,B,Science,THURSDAY,1,08:00,08:40,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 7,B,Social Science,THURSDAY,2,08:45,09:25,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 7,B,English,THURSDAY,3,09:40,10:20,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T007,Class 7,B,Hindi,THURSDAY,4,10:35,11:15,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 7,B,Mathematics,THURSDAY,5,11:30,12:10,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T048,Class 7,B,Sanskrit,THURSDAY,6,12:20,13:00,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 7,B,Science,THURSDAY,7,13:10,13:50,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 7,B,Social Science,FRIDAY,1,08:00,08:40,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T037,Class 7,B,Computer Science,FRIDAY,2,08:45,09:25,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 7,B,English,FRIDAY,3,09:40,10:20,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T012,Class 7,B,Hindi,FRIDAY,4,10:35,11:15,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 7,B,Mathematics,FRIDAY,5,11:30,12:10,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T046,Class 7,B,Sanskrit,FRIDAY,6,12:20,13:00,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T027,Class 7,B,Science,FRIDAY,7,13:10,13:50,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T033,Class 7,B,Social Science,SATURDAY,1,08:00,08:40,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 7,B,Art,SATURDAY,2,08:45,09:25,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 7,B,Computer Science,SATURDAY,3,09:40,10:20,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T005,Class 7,B,English,SATURDAY,4,10:35,11:15,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 7,B,Hindi,SATURDAY,5,11:30,12:10,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 7,B,Mathematics,SATURDAY,6,12:20,13:00,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T040,Class 7,B,Physical Education,SATURDAY,7,13:10,13:50,CPS-7B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 8,A,Hindi,MONDAY,1,08:00,08:40,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T015,Class 8,A,Mathematics,MONDAY,2,08:45,09:25,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T041,Class 8,A,Physical Education,MONDAY,3,09:40,10:20,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 8,A,Sanskrit,MONDAY,4,10:35,11:15,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T028,Class 8,A,Science,MONDAY,5,11:30,12:10,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T034,Class 8,A,Social Science,MONDAY,6,12:20,13:00,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 8,A,Mathematics,MONDAY,7,13:10,13:50,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 8,A,Science,TUESDAY,1,08:00,08:40,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T004,Class 8,A,English,TUESDAY,2,08:45,09:25,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T016,Class 8,A,Mathematics,TUESDAY,3,09:40,10:20,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 8,A,Science,TUESDAY,4,10:35,11:15,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 8,A,Social Science,TUESDAY,5,11:30,12:10,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 8,A,English,TUESDAY,6,12:20,13:00,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 8,A,Hindi,TUESDAY,7,13:10,13:50,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 8,A,Mathematics,WEDNESDAY,1,08:00,08:40,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 8,A,Science,WEDNESDAY,2,08:45,09:25,CPS-8A-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 8,A,Social Science,WEDNESDAY,3,09:40,10:20,CPS-8A-ROOM
